회원번호,가격구간,uplift_logit,uplift_rf,double_verified,single_verified,revenue_risk_flag,targeting_tier,age_band_h4,gender_h4,region_tier,frequency,monetary,recency_days
450107840,Q2,-0.0286457766282626,-0.054672740961428,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),4,91892,121
548171456,Q4_고가,0.0052480568740397,-0.0546753336818452,False,False,True,비타겟,40s,F,Tier1_새벽배송가능권(가정),165,11964655,0
571358464,Q2,0.0182635839574271,-0.0546806876591012,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),8,202354,26
81704832,Q4_고가,-0.0057967205890433,-0.0547084782897526,False,False,True,비타겟,40s,F,Tier2_익일배송표준권(가정),20,942561,12
290228288,Q1_저가,0.0112427716473538,-0.0549141894964141,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),25,287735,6
762153408,Q1_저가,0.023109174671338,-0.0549362465642531,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),10,166744,25
313071936,Q3,0.0032090203728843,-0.0549627886552753,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),8,342104,6
189681344,Q4_고가,0.0071704407967598,-0.0550570337394012,False,False,True,비타겟,40s,F,Tier1_새벽배송가능권(가정),128,7381216,0
160924480,Q3,-0.0200470783084139,-0.0551554375296696,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),11,377424,25
245888448,Q3,-0.0051953389345343,-0.0551989012336828,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),3,98019,11
1276890880,Q3,0.0106670181100946,-0.0554677998354709,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),6,186751,33
313782784,Q4_고가,0.0073038136826782,-0.0555798834409516,False,False,True,비타겟,30s,F,Tier2_익일배송표준권(가정),127,7079950,1
62704960,Q1_저가,0.0229517587789727,-0.0558192748520756,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),27,272225,25
796658304,Q2,-0.0083418725573524,-0.0558511070574822,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),8,155260,16
1319072192,Q2,-0.0142583906339825,-0.0558555325221488,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),8,182637,21
1145660544,Q3,0.0184811849358331,-0.055907424187566,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),16,581983,2
477387328,Q3,0.0116195938219053,-0.0559776040948579,False,False,False,비타겟,60+,F,Tier2_익일배송표준권(가정),7,235569,32
636396416,Q2,-0.036169802441641,-0.0560297189984177,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),11,262466,70
678807872,Q3,0.0065953825428952,-0.0560701562436122,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),141,6169049,0
880105920,Q3,-0.0154490401068318,-0.0560716802818844,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),7,283235,18
802218880,Q2,-0.0122509099126213,-0.0561541844044977,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),28,525985,29
749131712,Q4_고가,0.0334677322147877,-0.0562324338665453,False,True,True,비타겟,30s,F,Tier3_배송취약권(가정),21,2087202,3
1386092352,Q3,0.010889871901439,-0.0562490285451496,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),86,3187953,5
804811712,Q3,0.0098838209978949,-0.0564311960161629,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),9,394655,4
1056596672,Q1_저가,-0.0179411000270363,-0.0565503114969884,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),9,119649,32
717160256,Q4_고가,0.0045675705502527,-0.056752345306828,False,False,True,비타겟,30s,F,Tier3_배송취약권(가정),4,199674,36
65548352,Q3,0.0195096078396437,-0.0570033301706616,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),10,387958,22
279595264,Q3,0.0053467371656663,-0.0574364982523055,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),173,6899893,1
312834368,Q2,0.0149273318701905,-0.0575240364565287,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),21,530059,3
581137728,Q3,0.0022835607179145,-0.0575763606939737,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),16,502245,8
200234560,Q2,0.0171817004080536,-0.0578510381288208,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),61,1584454,2
994348288,Q3,0.0061093656862354,-0.057973809538165,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),157,4884678,2
692339968,Q3,-0.0207839097703775,-0.0579760691379095,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),6,269550,25
819073216,Q2,0.0111784365373395,-0.0581009696538711,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),19,396281,5
175482944,Q1_저가,0.006177272814572,-0.0581606340971628,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),9,156983,58
1528209984,Q2,-0.017020449087372,-0.0581911966682671,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),8,194887,24
1233957888,Q2,0.0155475580087739,-0.0582297734803813,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),34,845561,26
1529358848,Q4_고가,0.0011139378681461,-0.0584184185605419,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),16,829916,7
745196992,Q2,-0.0120635945928422,-0.0584581235527883,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),11,221691,20
1305178176,Q2,0.0144100034835146,-0.0585246374364234,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),10,236048,4
919204416,Q1_저가,0.0090482095173809,-0.0585384634366928,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),117,1635253,0
824466752,Q4_고가,0.0053602730204035,-0.0585415353240862,False,False,True,비타겟,40s,F,Tier1_새벽배송가능권(가정),168,7876563,0
744601216,Q2,0.0091414594829183,-0.0587474574676438,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),9,204940,45
990896128,Q2,0.0200171418726634,-0.0587613815864093,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),29,760508,19
194408576,Q1_저가,0.0104573341728421,-0.0588040462283473,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),10,167415,6
1611863616,Q1_저가,-0.0080972768971623,-0.0588643650979867,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),10,98613,21
286043008,Q3,0.0040570897187086,-0.058955442933483,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),10,305058,54
403275392,Q1_저가,0.001676668376373,-0.0590122135400208,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),25,369296,12
857678016,Q1_저가,0.0243867861626511,-0.0590295158819386,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),47,591223,0
260172224,Q3,0.0228973559403586,-0.0590629946826297,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),35,1447213,7
265168576,Q2,-0.0206107626743242,-0.0590639869931782,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),13,248298,33
378722368,Q4_고가,0.0109786976681866,-0.0591856056388341,False,False,True,비타겟,40s,F,Tier2_익일배송표준권(가정),9,476594,30
1447420160,Q1_저가,0.0170121127602922,-0.0592879538784241,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),61,1076990,5
313151744,Q3,-0.0270192389798791,-0.059356256906519,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),10,329757,37
1064518080,Q4_고가,0.0043059428455071,-0.0593677331414552,False,False,True,비타겟,40s,F,Tier3_배송취약권(가정),9,753364,36
600349184,Q2,0.0117354754685341,-0.0594169369144818,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),22,577865,4
709121920,Q2,0.009323465449336,-0.059572498762712,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),9,257775,41
1259849088,Q2,0.0147038288123077,-0.0596159253792763,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),10,203025,36
181689408,Q3,-0.0040373930050248,-0.0598117115979741,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),17,665581,11
193003584,Q4_고가,0.0070630960361146,-0.0598367528392106,False,False,True,비타겟,50s,F,Tier1_새벽배송가능권(가정),120,16699979,0
1451052352,Q2,-0.021679305959078,-0.0598794986252349,False,False,False,비타겟,<30,F,Tier2_익일배송표준권(가정),10,264571,30
749482496,Q1_저가,-0.0104091790317126,-0.0599311651871482,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),8,135158,19
1351760064,Q2,-0.0232721595751234,-0.059973455890868,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),10,223602,35
1345694656,Q4_고가,-0.0204468788253134,-0.0601837072617166,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),5,257680,25
1528607168,Q3,-0.0279324087721619,-0.0602936623610815,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),6,265434,42
368208128,Q1_저가,-0.0353381634032667,-0.0604300221263826,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),8,142239,89
285677376,Q1_저가,0.0217275265826676,-0.0604690205937118,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),21,263134,2
853758144,Q1_저가,-0.0220741229484223,-0.0606701883265388,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),19,343528,41
516599040,Q3,0.0010070687912241,-0.0606710299162019,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),7,299411,53
1036134272,Q2,-0.0238211885908299,-0.060706203920532,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),6,179669,37
884590016,Q1_저가,-0.0082115273865193,-0.0607614799341883,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),4,72653,17
116588352,Q4_고가,-0.0076554617232387,-0.0608106415400273,False,False,True,비타겟,60+,F,Tier3_배송취약권(가정),5,316167,80
1187260928,Q2,0.0085647424464959,-0.0609096114042038,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),117,3009237,0
1539206784,Q3,0.0183099105700011,-0.0610680850375512,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),8,361582,21
472114432,Q2,0.0169835811690548,-0.061074089903233,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),26,526462,2
150235776,Q2,-0.0032481929806496,-0.061267909555713,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),9,247036,82
1567319616,Q3,-0.0346287593913445,-0.0617382219773214,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),7,275772,65
903378304,Q2,0.0107695210648856,-0.0619337604656902,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),27,688806,4
752960640,Q2,0.0169825868927166,-0.0620926160255546,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),8,163704,30
554543104,Q3,-0.0004321957953236,-0.0621673163247648,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),11,333681,9
1266131648,Q2,-0.0240806868072919,-0.0623905755628577,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),11,256818,36
514832128,Q3,0.0220863761574484,-0.0625281851643083,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),35,1065174,10
734398784,Q3,0.0072719324699299,-0.0628873156978463,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),8,268208,42
977735232,Q2,0.0261647224790282,-0.0631690142543229,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),39,1040672,2
1105439168,Q1_저가,0.0074417695132069,-0.0632388740682646,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),11,201299,7
1219243520,Q2,0.0136318260937001,-0.0633896512952987,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),7,173675,32
608316992,Q2,-0.0388863547489952,-0.0634942946033575,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),8,236047,91
818928448,Q2,-0.0140115562394289,-0.0635418643725812,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),8,156866,22
1536506304,Q3,-0.0218768266698241,-0.0639387553607432,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),10,433711,25
598715904,Q1_저가,-0.0073654324705484,-0.0640055004883954,False,False,False,비타겟,60+,F,Tier2_익일배송표준권(가정),23,291661,157
269246208,Q3,0.0048965988184185,-0.0640227046448264,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),185,8208711,1
64586944,Q2,0.0186191305336891,-0.0643530433859543,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),9,237484,26
222734848,Q3,0.0196025763703757,-0.0643903238338305,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),8,343158,20
582926912,Q1_저가,-0.0214740808836534,-0.0645896316454742,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),8,120799,38
655123456,Q2,-0.0230427674687904,-0.0645967675120604,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),8,230687,32
1333795840,Q3,0.0246690521833233,-0.0646071951887407,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),33,1138505,7
319274688,Q2,-0.0016344683785115,-0.0647798960905798,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),5,133970,72
717624256,Q4_고가,-0.0313043918576936,-0.0649854553362279,False,False,True,비타겟,30s,F,Tier3_배송취약권(가정),4,311092,78
1434580352,Q3,0.0018910344717225,-0.0653232660131017,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),8,370630,50
1027817536,Q1_저가,0.0204020983835125,-0.0655714086601165,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),9,150472,28
453747456,Q4_고가,-0.0211378562040409,-0.065700366482534,False,False,True,비타겟,60+,F,Tier3_배송취약권(가정),4,223508,30
682840960,Q2,0.0117627171995563,-0.0657808644936026,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),8,196191,37
1067472832,Q3,-0.0343673716094605,-0.0660149218976121,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),8,363068,54
232330368,Q3,-0.0401866101696421,-0.0661624327526522,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),6,240832,137
720900096,Q3,0.006650826434252,-0.0662006494168949,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),140,6108958,0
174410176,Q3,-0.0132238506744712,-0.066735553825451,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),10,407193,16
998772992,Q1_저가,0.0081343170956385,-0.066736687292158,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),18,172774,9
220724800,Q3,0.0042216130465752,-0.0667684954499309,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),9,370812,47
1197791872,Q1_저가,-0.022348866980025,-0.0671046353943952,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),12,181487,39
572175104,Q2,0.0214049584274449,-0.0676528925045643,False,False,False,비타겟,60+,F,Tier2_익일배송표준권(가정),12,359243,2
1200191680,Q2,-0.0094119311941915,-0.0680808940989189,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),13,301231,17
1006302784,Q2,-0.0198267495463093,-0.0681457151972675,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),8,155735,31
345930560,Q4_고가,0.0116826109477887,-0.0683063210185037,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),38,2372184,1
432446144,Q2,0.0017764979420974,-0.0686378997355034,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),9,249545,62
570499136,Q2,-0.0012981439421563,-0.0687386165810258,False,False,False,비타겟,60+,F,Tier2_익일배송표준권(가정),10,199768,11
1454021952,Q2,-0.0208449273034386,-0.068773504741626,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),7,157842,32
837081984,Q3,-0.0036176499912446,-0.0689601336518032,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),5,216865,69
1023025344,Q1_저가,-0.0387205368640181,-0.0690719864696501,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),9,153632,105
1013658112,Q2,-0.0187094794500541,-0.0691437685777601,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),8,204080,26
263758016,Q4_고가,-0.039044835034617,-0.0694561256267197,False,False,True,비타겟,60+,F,Tier2_익일배송표준권(가정),8,393808,72
739257792,Q1_저가,0.0080936287978786,-0.0694979018187925,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),11,183552,7
294892416,Q3,0.0126376219512865,-0.0695721817357253,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),8,281738,31
372321024,Q2,0.0226417952990272,-0.0696180682385946,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),9,253581,2
729289216,Q1_저가,0.0108773252786865,-0.0696639994565222,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),21,297510,6
331763712,Q3,0.0178429829398703,-0.070042992720597,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),9,416291,22
264899456,Q3,0.0139863371709852,-0.0701927935193363,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),29,920513,2
608489600,Q2,0.0238498472482082,-0.0703441751203411,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),26,592227,0
1027992000,Q4_고가,-0.0044834401822154,-0.0704487015806141,False,False,True,비타겟,50s,F,Tier1_새벽배송가능권(가정),4,313773,7
766437056,Q3,-0.024477123350987,-0.0705849709947813,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),3,98018,105
766091840,Q1_저가,-0.0127789029798843,-0.0707056575431593,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),8,105485,24
1474541888,Q2,-0.0143856204984194,-0.0709904948175285,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),9,209972,21
532313792,Q2,-0.0019896452801804,-0.0710852989876302,False,False,False,비타겟,<30,F,Tier1_새벽배송가능권(가정),9,241179,10
685758592,Q4_고가,0.0109967503714984,-0.0711874610250353,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),11,542448,32
501654528,Q2,0.0067926748703556,-0.0713507928206024,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),11,316450,6
1233336128,Q3,0.0117456244683754,-0.0713587273274433,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),16,520147,4
74175040,Q4_고가,-0.0178794115867196,-0.0715825477382657,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),8,1006217,13
993938112,Q4_고가,0.0078383516743673,-0.0716704989778089,False,False,True,비타겟,30s,F,Tier2_익일배송표준권(가정),115,9088151,1
774644288,Q2,0.0104465195362125,-0.0719525877854195,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),25,747098,4
1346065856,Q2,0.0156038473678093,-0.0719832443987877,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),11,284864,32
461006272,Q2,0.0127757621661233,-0.0719975630879075,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),11,266868,38
752567168,Q2,-0.0236620575407186,-0.0721672286744274,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),11,210585,38
1169359808,Q3,0.0056582511067635,-0.0722353482107307,False,False,False,비타겟,50s,F,Tier2_익일배송표준권(가정),11,371950,6
392556992,Q3,0.0053618882062544,-0.0723433814379008,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),9,333396,46
942591872,Q2,0.0061455894531964,-0.0723552263088211,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),40,931646,6
1505238272,Q1_저가,0.0256563303753811,-0.0724984228764855,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),8,148270,2
815606208,Q3,-0.023246170912308,-0.0729531324133057,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),12,544055,27
654759680,Q1_저가,0.0229191414786784,-0.0731718952182099,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),16,287066,25
503287808,Q4_고가,0.0081029905726214,-0.0732522972131836,False,False,True,비타겟,40s,F,Tier3_배송취약권(가정),6,334640,31
122457024,Q1_저가,0.0025948607043511,-0.0733327969674146,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),25,386235,11
1378076288,Q2,0.0237146375356209,-0.0733889974717633,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),16,388050,21
674346048,Q3,0.0002749544470599,-0.0735521211370752,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),8,258925,8
1286798208,Q2,-0.0180921341336212,-0.073677874229908,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),17,364986,30
744890752,Q3,0.0207555689884659,-0.0740284154600424,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),9,312720,21
94754368,Q2,-0.0059553240468007,-0.0740839085623306,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),8,228195,12
790351616,Q1_저가,0.0136036066892555,-0.0749989150969687,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),4,31396,37
401462080,Q1_저가,0.0201374248007475,-0.0750341691841594,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),35,462326,0
1286324928,Q3,0.0101372273061188,-0.0751612635005986,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),5,154587,32
622038400,Q1_저가,-0.0412018410492355,-0.0754239471698933,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),9,136969,133
1466037696,Q1_저가,0.0219673546767382,-0.0754987140067538,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),9,164315,25
791693504,Q2,0.0024235563436086,-0.0758754235885064,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),9,225615,8
75381440,Q4_고가,0.0027666299237596,-0.0759336663837206,False,False,True,비타겟,60+,F,Tier2_익일배송표준권(가정),3,276728,31
1451083904,Q2,-0.020340538056136,-0.0761128138092108,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),10,261511,28
462672960,Q3,0.0219832038285296,-0.0764178762035005,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),9,343731,19
611837824,Q1_저가,0.0261194014419421,-0.076592500557165,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),44,535852,0
570578944,Q3,-0.0162978930781947,-0.0765947137570149,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),23,959120,25
129719552,Q3,0.0095794268966393,-0.0766667779263345,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),9,354549,36
176067584,Q2,0.0082961395969954,-0.076904824925477,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),9,197564,6
74562944,Q2,0.0263175487685484,-0.0770719899894993,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),9,251014,17
266688640,Q1_저가,0.0212907780212636,-0.0777497794559154,False,False,False,비타겟,40s,F,Tier2_익일배송표준권(가정),52,819884,2
992776256,Q4_고가,0.0246689437950474,-0.0777604381954036,False,False,True,비타겟,<30,F,Tier3_배송취약권(가정),32,1942270,5
1279040128,Q1_저가,-5.637503184108272e-05,-0.07807699209877,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),24,169042,18
748936832,Q2,0.0122684117986212,-0.0781418245612846,False,False,False,비타겟,60+,F,Tier3_배송취약권(가정),6,172775,31
738559936,Q2,-0.017265346775066,-0.0781515112821159,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),8,182445,25
1555981312,Q2,-0.0140047002146143,-0.0785933642335607,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),10,255784,20
1094793152,Q2,0.0152917491618607,-0.0786939859272933,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),9,257968,30
205435072,Q3,0.0074721965380094,-0.0789662866330934,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),8,287831,5
1581054016,Q3,0.0182410785282671,-0.0794688168484534,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),8,321624,22
1057454144,Q1_저가,-0.014745297237626,-0.0795641829475253,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),15,149228,32
1353525120,Q3,-0.0364535922073047,-0.079968290336308,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),8,281705,70
1046156672,Q1_저가,-0.0079594412246651,-0.0802374341731165,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),4,53222,19
1047184896,Q2,0.0205362050162305,-0.0804405078678659,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),46,1131299,6
754220864,Q2,-0.0313859123864043,-0.0806113875211913,False,False,False,비타겟,50s,F,Tier3_배송취약권(가정),9,180913,60
222051840,Q4_고가,-0.018721041795768,-0.0806602026901954,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),12,562645,21
340982464,Q1_저가,-0.017192505978553,-0.0809923006924697,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),8,149136,27
850528704,Q1_저가,0.0048521816106278,-0.0811352080437048,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),18,291853,9
746501760,Q2,-0.0187801538705856,-0.0812259922779314,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),8,206181,26
917003200,Q2,0.0039002350960388,-0.0812747666661258,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),29,742371,8
1439519168,Q1_저가,-0.0077724802921343,-0.0817904426322624,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),28,516793,22
151663040,Q2,-0.0395660693969264,-0.0818159074657978,False,False,False,비타겟,40s,F,Tier3_배송취약권(가정),9,261893,87
1086680576,Q1_저가,-0.0208761487141699,-0.081942940602232,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),8,144921,34
901234624,Q3,0.0122987803536125,-0.0819795495443675,False,False,False,비타겟,60+,F,Tier2_익일배송표준권(가정),8,355604,29
1530032576,Q2,0.0235745373592016,-0.0819895329406903,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),10,239970,2
739560320,Q1_저가,0.025443106583902,-0.0822683850119075,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),10,183307,2
1175681344,Q1_저가,0.0238157903712827,-0.0824847508104739,False,False,False,비타겟,60+,F,Tier1_새벽배송가능권(가정),15,167610,29
1434444864,Q2,-0.0408318337605393,-0.0827538135708,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),9,191805,110
1251872000,Q1_저가,-0.0116341664178838,-0.0828587111589502,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),9,142334,21
842902400,Q2,0.0140216980437974,-0.0830199105736706,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),23,610413,3
1541343040,Q3,0.0105093817751551,-0.0831367620862312,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),9,287943,37
603730816,Q2,-0.040211097874715,-0.0831615987388021,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),9,249639,93
1533284288,Q1_저가,0.0228868058994827,-0.0832914687788457,False,False,False,비타겟,<30,F,Tier3_배송취약권(가정),16,275390,2
1297440512,Q1_저가,-0.0195365226846444,-0.0835768212362604,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),9,91605,39
978197376,Q1_저가,0.0065402574922077,-0.0846571920079212,False,False,False,비타겟,30s,F,Tier3_배송취약권(가정),44,815409,6
709264832,Q2,0.0261774633805047,-0.0846984768953605,False,False,False,비타겟,30s,F,Tier1_새벽배송가능권(가정),33,960880,6
1227036864,Q3,0.0158242014214006,-0.0852057594728717,False,False,False,비타겟,30s,F,Tier2_익일배송표준권(가정),9,353017,26
125159360,Q3,0.0049689733104389,-0.0852837485518782,False,False,False,비타겟,40s,F,Tier1_새벽배송가능권(가정),16,646597,6
608469184,Q3,0.0157428119681485,-0.0853761496520201,False,False,False,비타겟,50s,F,Tier1_새벽배송가능권(가정),10,346032,28
